Price,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2019-08-15,,,,,18.425457000732422,,,,18.61162906420133,,,,18.19575315938933,,,,18.499555185034072,,,,10367000,
2019-08-16,,,,,18.99786949157715,,,,19.110869110617916,,,,18.37359177820479,,,,18.425460339952004,,,,19249000,
2019-08-19,,,,,19.27017593383789,,,,19.56378971907987,,,,19.186815263373997,,,,19.450790130963018,,,,13950000,
2019-08-20,,,,,19.150691986083984,,,,19.33315761428908,,,,19.01824169810694,,,,19.284993712602898,,,,8549000,
2019-08-21,,,,,19.264617919921875,,,,19.41188855425772,,,,19.165511188850083,,,,19.368355014139873,,,,9280000,
2019-08-22,,,,,19.493396759033203,,,,19.59157777453218,,,,19.08585765437469,,,,19.282217918732687,,,,9905000,
2019-08-23,,,,,18.560684204101562,,,,19.40447910690068,,,,18.501406369790434,,,,19.233125639022823,,,,20312000,
2019-08-26,,,,,18.64867401123047,,,,19.036762329794914,,,,18.52826339005785,,,,18.924688480847326,,,,12502000,
2019-08-27,,,,,18.50325584411621,,,,18.842256333430107,,,,18.352280583204873,,,,18.842256333430107,,,,12917000,
2019-08-28,,,,,18.828365325927734,,,,18.87745671893942,,,,18.261514140980918,,,,18.493071182323508,,,,11954000,
2019-08-29,,,,,19.234052658081055,,,,19.45078933240504,,,,19.106232733065454,,,,19.172921620026614,,,,18173000,
2019-08-30,,,,,19.498023986816406,,,,19.733285603834144,,,,19.389654785943065,,,,19.5786057148239,,,,11943000,
2019-09-03,,,,,19.723102569580078,,,,19.822207538866095,,,,19.360020955393622,,,,19.54341408450005,,,,18529000,
2019-09-04,,,,,20.52521324157715,,,,20.582639634499465,,,,19.93520678521035,,,,19.93983714809257,,,,24032000,
2019-09-05,,,,,21.001298904418945,,,,21.512576935018892,,,,20.89015250499818,,,,21.041126040327356,,,,28373000,
2019-09-06,,,,,21.110591888427734,,,,21.297689664359442,,,,20.849395930939703,,,,21.03556798751096,,,,16807000,
2019-09-09,,,,,21.334735870361328,,,,21.547767883880482,,,,21.133743506321657,,,,21.277309480635708,,,,21948000,
2019-09-10,,,,,21.482929229736328,,,,21.488487077427113,,,,20.978134974929787,,,,21.27082296481235,,,,17274000,
2019-09-11,,,,,21.67466163635254,,,,21.743203727185833,,,,21.35511359656093,,,,21.50516314769567,,,,18288000,
2019-09-12,,,,,21.75432014465332,,,,21.890476855989256,,,,21.459780624158434,,,,21.766361562884114,,,,12308000,
2019-09-13,,,,,21.8182315826416,,,,22.034970058832684,,,,21.668182004250863,,,,21.91733832660042,,,,15982000,
2019-09-16,,,,,21.760801315307617,,,,21.959014768032084,,,,21.36067153282958,,,,21.561662143325872,,,,11596000,
2019-09-17,,,,,21.931228637695312,,,,21.933081842963496,,,,21.525540981474403,,,,21.691336603980346,,,,14291000,
2019-09-18,,,,,22.01088523864746,,,,22.10813876836511,,,,21.703376820904083,,,,21.76728678804424,,,,14916000,
2019-09-19,,,,,21.938640594482422,,,,22.1275898074529,,,,21.799704959491212,,,,22.118327314010816,,,,12526000,
2019-09-20,,,,,21.795072555541992,,,,22.173900198647658,,,,21.609826237323922,,,,21.97105638118518,,,,33206000,
2019-09-23,,,,,22.066457748413086,,,,22.237811219244847,,,,21.708933997876176,,,,21.766360394589963,,,,12025000,
2019-09-24,,,,,21.846010208129883,,,,22.22946812339816,,,,21.70336997622241,,,,22.15536996698574,,,,18180000,
2019-09-25,,,,,22.377668380737305,,,,22.411011938676573,,,,21.559809592258258,,,,21.58018601470562,,,,17063000,
2019-09-26,,,,,22.491596221923828,,,,22.69073362389025,,,,22.33135846114138,,,,22.40082450369531,,,,16684000,
2019-09-27,,,,,21.310659408569336,,,,22.119257702429014,,,,21.067988408448194,,,,22.119257702429014,,,,29409000,
2019-09-30,,,,,21.51358985900879,,,,21.718383030410827,,,,21.157993361760948,,,,21.38512783238142,,,,15435000,
2019-10-01,,,,,21.446561813354492,,,,21.925034476004626,,,,21.243629420419857,,,,21.68952139791009,,,,14934000,
2019-10-02,,,,,21.224082946777344,,,,21.3711630036519,,,,21.0332524410575,,,,21.14775180979801,,,,14757000,
2019-10-03,,,,,21.321826934814453,,,,21.42142973893656,,,,20.960644703260115,,,,21.346959340467926,,,,13616000,
2019-10-04,,,,,21.714651107788086,,,,21.72768337917004,,,,21.35719401402207,,,,21.426078623396123,,,,10613000,
2019-10-07,,,,,21.60947036743164,,,,21.829158321745908,,,,21.588989808214826,,,,21.705349923414932,,,,11285000,
2019-10-08,,,,,21.196155548095703,,,,21.52661779515193,,,,20.94481731420188,,,,21.398155794426536,,,,15028000,
2019-10-09,,,,,21.70162582397461,,,,21.851498768637487,,,,21.509864943965788,,,,21.596437249812386,,,,15739000,
2019-10-10,,,,,21.840330123901367,,,,22.100045300314353,,,,21.61226349557256,,,,21.65136210299818,,,,12887000,
2019-10-11,,,,,22.070249557495117,,,,22.3672007197471,,,,22.02556697265564,,,,22.32345027974751,,,,11995000,
2019-10-14,,,,,21.994855880737305,,,,22.182893524871595,,,,21.935278489948058,,,,22.007888157548305,,,,7703000,
2019-10-15,,,,,22.53196907043457,,,,22.674393715266554,,,,22.043257019040237,,,,22.132620422837963,,,,17932000,
2019-10-16,,,,,21.853355407714844,,,,22.330897666826075,,,,21.76026698154388,,,,22.154960204015282,,,,19413000,
2019-10-17,,,,,21.978099822998047,,,,22.36813774835188,,,,21.90176690321249,,,,22.237814983366306,,,,12808000,
2019-10-18,,,,,21.754688262939453,,,,21.940863384894037,,,,21.431672464404755,,,,21.940863384894037,,,,15238000,
2019-10-21,,,,,22.197784423828125,,,,22.329037538546675,,,,21.898970703685976,,,,22.060013396332508,,,,12152000,
2019-10-22,,,,,21.867321014404297,,,,22.345793707736853,,,,21.860804876954465,,,,22.30297362956857,,,,9901000,
2019-10-23,,,,,21.706281661987305,,,,21.920383843822325,,,,21.51731188676561,,,,21.649497159810867,,,,19786000,
2019-10-24,,,,,24.724197387695312,,,,24.747469056203897,,,,23.45354511157009,,,,23.500090224101754,,,,56831000,
2019-10-25,,,,,25.13843536376953,,,,25.192426976024567,,,,24.48309661208058,,,,24.668341338359138,,,,25072000,
2019-10-28,,,,,26.1810245513916,,,,26.250841327067725,,,,25.329267700406103,,,,25.3702270411841,,,,25281000,
2019-10-29,,,,,25.737926483154297,,,,26.33275932889832,,,,25.6522845444209,,,,26.108417753594473,,,,20796000,
2019-10-30,,,,,25.837533950805664,,,,25.91200436102983,,,,25.506139471223626,,,,25.730482847078093,,,,11725000,
2019-10-31,,,,,25.2305965423584,,,,25.83566878529037,,,,24.875930428878032,,,,25.76585378159502,,,,26993000,
2019-11-01,,,,,25.902694702148438,,,,25.925966371863396,,,,25.347889005509092,,,,25.48938331411706,,,,15453000,
2019-11-04,,,,,25.88779640197754,,,,26.224776596656078,,,,25.544301845155633,,,,26.064664263768556,,,,12904000,
2019-11-05,,,,,25.87383460998535,,,,26.140998038272034,,,,25.542440172522817,,,,26.022775411503627,,,,14839000,
2019-11-06,,,,,25.646697998046875,,,,25.75933484702324,,,,25.15705377819306,,,,25.735131036666115,,,,16907000,
2019-11-07,,,,,25.51637840270996,,,,25.906418123545265,,,,25.347889169206287,,,,25.901764499778054,,,,11067000,
2019-11-08,,,,,25.383258819580078,,,,25.436320065199006,,,,25.050003658246833,,,,25.254796807098217,,,,13730000,
2019-11-11,,,,,25.25107192993164,,,,25.423286155350343,,,,25.006251601866932,,,,25.102131144795724,,,,11794000,
2019-11-12,,,,,25.13471221923828,,,,25.745370157943963,,,,25.04069341374918,,,,25.655074605813706,,,,11061000,
2019-11-13,,,,,25.362783432006836,,,,25.400949893057113,,,,24.916891357695313,,,,25.028596080923688,,,,8611000,
2019-11-14,,,,,25.607603073120117,,,,25.674625190279407,,,,25.209184746266352,,,,25.30134282063196,,,,12029000,
2019-11-15,,,,,26.407224655151367,,,,26.611087407787306,,,,26.06466051708996,,,,26.07769279053205,,,,21264000,
2019-11-18,,,,,26.316003799438477,,,,26.60178350071155,,,,26.13913592907442,,,,26.321587792334075,,,,13662000,
2019-11-19,,,,,25.763059616088867,,,,26.490077706330954,,,,25.746304087055865,,,,26.490077706330954,,,,13654000,
2019-11-20,,,,,25.518234252929688,,,,25.80959967376117,,,,25.171016483905643,,,,25.690446695573335,,,,12661000,
2019-11-21,,,,,24.56594467163086,,,,25.10399474602731,,,,24.472858008526583,,,,24.735366020529792,,,,24070000,
2019-11-22,,,,,24.3872127532959,,,,24.82379567764917,,,,24.21406817453099,,,,24.713021356301905,,,,12736000,
2019-11-25,,,,,25.041629791259766,,,,25.13937364907289,,,,24.544540726064174,,,,24.58177504410016,,,,19885000,
2019-11-26,,,,,25.092823028564453,,,,25.26503726019273,,,,24.87499761071539,,,,25.133782367383688,,,,17898000,
2019-11-27,,,,,25.221282958984375,,,,25.32554114864424,,,,25.07606543388065,,,,25.20825068527689,,,,8744000,
2019-11-29,,,,,24.838693618774414,,,,25.208252710317993,,,,24.74188192759481,,,,25.208252710317993,,,,7590000,
2019-12-02,,,,,24.47658348083496,,,,24.806115411577913,,,,24.32671053066339,,,,24.806115411577913,,,,13166000,
2019-12-03,,,,,24.0018310546875,,,,24.351841726154447,,,,23.784003866720806,,,,23.904088996248205,,,,15947000,
2019-12-04,,,,,24.470067977905273,,,,24.61621590255556,,,,24.330434415938186,,,,24.45889644070095,,,,12073000,
2019-12-05,,,,,24.65158462524414,,,,24.691611816146565,,,,24.42910382520739,,,,24.63575946766282,,,,11038000,
2019-12-06,,,,,25.12075424194336,,,,25.3739532725236,,,,24.84055851234644,,,,24.947609612235468,,,,13589000,
2019-12-09,,,,,24.949466705322266,,,,25.339506334466364,,,,24.86010152547148,,,,25.2557269222348,,,,10272000,
2019-12-10,,,,,25.147663116455078,,,,25.394474577343072,,,,24.978447872166818,,,,25.101853602610813,,,,11830000,
2019-12-11,,,,,25.74692726135254,,,,25.80769395918589,,,,25.103720020840612,,,,25.12522320791651,,,,15579000,
2019-12-12,,,,,26.61638069152832,,,,26.69397691647679,,,,25.624461065279174,,,,25.658116528779434,,,,18276000,
2019-12-13,,,,,26.359285354614258,,,,27.00623023069251,,,,26.22466171915717,,,,26.5406546700786,,,,22786000,
2019-12-16,,,,,26.574308395385742,,,,26.966028787353657,,,,26.574308395385742,,,,26.75193840146687,,,,15263000,
2019-12-17,,,,,27.165163040161133,,,,27.228736454194355,,,,26.675281133292202,,,,26.784662284145224,,,,21018000,
2019-12-18,,,,,26.926767349243164,,,,27.322227095433156,,,,26.821123709037252,,,,27.150206902555713,,,,14116000,
2019-12-19,,,,,27.419452667236328,,,,27.430670560059294,,,,26.95107042436305,,,,27.168901895870533,,,,13324000,
2019-12-20,,,,,27.80462646484375,,,,27.98973506614483,,,,27.45965174950202,,,,27.840152466093365,,,,33509000,
2019-12-23,,,,,27.52790069580078,,,,27.95327657782461,,,,27.511072964210225,,,,27.895313004328518,,,,11609000,
2019-12-24,,,,,27.530704498291016,,,,27.680287102397298,,,,27.310069889759458,,,,27.643826721569017,,,,3866000,
2019-12-26,,,,,27.571842193603516,,,,27.609236955563414,,,,27.405430064227446,,,,27.576515870161472,,,,6220000,
2019-12-27,,,,,27.45778465270996,,,,27.707399271976687,,,,27.37083929309153,,,,27.665329051720374,,,,6082000,
2019-12-30,,,,,27.349332809448242,,,,27.411970051385676,,,,26.89123590134425,,,,27.346527890680125,,,,8506000,
2019-12-31,,,,,27.336252212524414,,,,27.354016108758984,,,,26.973513522741133,,,,27.252111758024878,,,,9154000,
2020-01-02,,,,,27.84950065612793,,,,28.028065034904873,,,,27.53163719601728,,,,27.65223800718796,,,,15064000,
2020-01-03,,,,,27.550338745117188,,,,27.74853579620441,,,,27.27267671112727,,,,27.303527255719306,,,,9622000,
2020-01-06,,,,,27.036151885986328,,,,27.30165989553578,,,,26.881893795560707,,,,27.092244926520372,,,,13405000,
2020-01-07,,,,,27.695247650146484,,,,27.91027243287464,,,,27.240889973979563,,,,27.274545437708447,,,,15595000,
2020-01-08,,,,,28.04395866394043,,,,28.20289039556962,,,,27.59801579344388,,,,27.811170012651534,,,,15537000,
2020-01-09,,,,,27.853239059448242,,,,28.40950098836866,,,,27.439082909306144,,,,28.244959425913116,,,,13748000,
2020-01-10,,,,,27.517616271972656,,,,28.166431669166954,,,,27.387666316809263,,,,27.963559168633246,,,,14052000,
2020-01-13,,,,,27.793413162231445,,,,27.79715246037547,,,,27.34653404545744,,,,27.52135916164098,,,,13994000,
2020-01-14,,,,,28.117820739746094,,,,28.455316913809362,,,,27.741993639389605,,,,28.059857160936676,,,,17319000,
2020-01-15,,,,,27.89156723022461,,,,28.098178987265936,,,,27.7401158979107,,,,27.979446948716927,,,,10829000,
2020-01-16,,,,,28.603031158447266,,,,28.725502542826085,,,,28.135584977692453,,,,28.216920513286514,,,,16068000,
2020-01-17,,,,,28.794677734375,,,,28.840489033537924,,,,28.248701056826423,,,,28.70586362136236,,,,19299000,
2020-01-21,,,,,28.85824966430664,,,,29.160219772876353,,,,28.730170258429663,,,,28.81244015065607,,,,15000000,
2020-01-22,,,,,29.106931686401367,,,,29.48275693096433,,,,29.05177303763443,,,,29.075144983756314,,,,15040000,
2020-01-23,,,,,29.207901000976562,,,,29.232207326615846,,,,28.75260719867644,,,,29.16863570198331,,,,15566000,
2020-01-24,,,,,28.658178329467773,,,,29.610834205321126,,,,28.393604795975985,,,,29.532303620814655,,,,16322000,
2020-01-27,,,,,27.466190338134766,,,,27.923352801425004,,,,27.36335165298409,,,,27.769094773698992,,,,19109000,
2020-01-28,,,,,28.20476531982422,,,,28.3506086415116,,,,27.425999892111776,,,,27.932711328417057,,,,18150000,
2020-01-29,,,,,27.880359649658203,,,,28.419792212429826,,,,27.664398678893765,,,,28.255250605331472,,,,18080000,
2020-01-30,,,,,29.070476531982422,,,,29.82306514740654,,,,28.585268251486234,,,,29.76697210655992,,,,39431000,
2020-01-31,,,,,27.879417419433594,,,,28.8853615513731,,,,27.791537687571353,,,,28.794676900609428,,,,24365000,
2020-02-03,,,,,28.835813522338867,,,,28.942391527661602,,,,28.046764671307322,,,,28.046764671307322,,,,19454000,
2020-02-04,,,,,30.421390533447266,,,,30.554143617175885,,,,29.553809331033182,,,,29.59494516931676,,,,25310000,
2020-02-05,,,,,30.441957473754883,,,,31.0879661313619,,,,30.262456931333915,,,,30.966432723497686,,,,21572000,
2020-02-06,,,,,30.24563217163086,,,,30.556951431051175,,,,30.197015953512572,,,,30.477482887306323,,,,12625000,
2020-02-07,,,,,29.486501693725586,,,,30.036215926594206,,,,29.4229282804966,,,,29.975449215721955,,,,16026000,
2020-02-10,,,,,29.90065574645996,,,,29.906265584436905,,,,29.262123873819412,,,,29.35374468917019,,,,10884000,
2020-02-11,,,,,30.446632385253906,,,,30.555077358546317,,,,30.184860171210353,,,,30.184860171210353,,,,15207000,
2020-02-12,,,,,31.28336524963379,,,,31.33571898587712,,,,30.66446420142756,,,,30.66446420142756,,,,16872000,
2020-02-13,,,,,31.93404769897461,,,,32.190206527882715,,,,31.189872189044266,,,,31.323563224717173,,,,21102000,
2020-02-14,,,,,31.720895767211914,,,,32.179928938425505,,,,31.48343161281215,,,,31.92563526769905,,,,11099000,
2020-02-18,,,,,30.415788650512695,,,,31.038427309540708,,,,30.197022752386268,,,,30.21946210928711,,,,27494000,
2020-02-19,,,,,31.21137809753418,,,,31.3572232089681,,,,30.879491756535234,,,,30.961763449301323,,,,15396000,
2020-02-20,,,,,30.710277557373047,,,,31.229143091273,,,,30.292381993888757,,,,31.033750934620922,,,,18878000,
2020-02-21,,,,,29.617387771606445,,,,30.574715841886363,,,,29.471544447263263,,,,30.498057556377145,,,,21606000,
2020-02-24,,,,,28.089773178100586,,,,28.54319650734558,,,,27.590540326564007,,,,27.97197726363651,,,,31022000,
2020-02-25,,,,,27.319416046142578,,,,28.691837983157768,,,,27.054840707214495,,,,28.590869825555192,,,,25498000,
2020-02-26,,,,,27.728899002075195,,,,28.479616872965487,,,,27.543790412684505,,,,27.695243543336936,,,,23796000,
2020-02-27,,,,,26.709867477416992,,,,27.46339029491056,,,,26.364892771522808,,,,26.704257639698252,,,,28722000,
2020-02-28,,,,,27.432546615600586,,,,27.527904964845554,,,,25.58426332665966,,,,25.786201486559143,,,,31956000,
2020-03-02,,,,,28.077617645263672,,,,28.098184674020697,,,,26.552808019068426,,,,27.732641133696077,,,,23473000,
2020-03-03,,,,,27.248361587524414,,,,28.822719697498506,,,,26.98004697561899,,,,28.074806826104734,,,,25103000,
2020-03-04,,,,,28.630138397216797,,,,28.635746452106087,,,,27.467131236765784,,,,27.941121539577164,,,,19170000,
2020-03-05,,,,,27.965431213378906,,,,28.948937876421084,,,,27.672810203864742,,,,27.845764766123626,,,,20370000,
2020-03-06,,,,,27.524160385131836,,,,27.922425006223925,,,,26.66779881434632,,,,27.183859335402783,,,,20486000,
2020-03-09,,,,,25.01771354675293,,,,26.4817546042037,,,,24.983121924625387,,,,25.522554368374635,,,,26495000,
2020-03-10,,,,,26.884695053100586,,,,26.911806299313337,,,,25.002756591974038,,,,25.773108994062667,,,,23725000,
2020-03-11,,,,,25.861923217773438,,,,26.5967478361477,,,,25.48329123206222,,,,26.040487615015255,,,,31441000,
2020-03-12,,,,,22.236412048339844,,,,24.82980330964414,,,,22.19901728554427,,,,24.033275782228035,,,,36844000,
2020-03-13,,,,,24.473608016967773,,,,24.582056569911487,,,,22.683290346383906,,,,23.746261985340155,,,,26920000,
2020-03-16,,,,,19.963687896728516,,,,22.976845023537805,,,,19.920683298243944,,,,20.92475695324602,,,,30960000,
2020-03-17,,,,,21.437074661254883,,,,22.234538166751765,,,,19.046554684897387,,,,20.29370210116423,,,,36694000,
2020-03-18,,,,,18.150001525878906,,,,20.131974295219763,,,,16.957079635432553,,,,19.019451785626732,,,,36072000,
2020-03-19,,,,,18.231332778930664,,,,18.828728854062398,,,,17.484354090347495,,,,17.81156672595954,,,,33439000,
2020-03-20,,,,,17.565689086914062,,,,20.95467330319516,,,,17.492768322890395,,,,18.698778330541682,,,,39045000,
2020-03-23,,,,,18.02939224243164,,,,18.693166495755232,,,,17.374032744716413,,,,17.8265215610239,,,,30272000,
2020-03-24,,,,,21.691707611083984,,,,21.878868486642947,,,,19.503162773565098,,,,19.70254882372615,,,,29212000,
2020-03-25,,,,,21.965389251708984,,,,23.522858244655676,,,,21.472566820524683,,,,21.80268234575042,,,,28374000,
2020-03-26,,,,,24.48499298095703,,,,24.545184244377523,,,,22.10176408865676,,,,22.588943069136022,,,,31663000,
2020-03-27,,,,,22.686750411987305,,,,24.723874623451092,,,,22.609630484182077,,,,23.827576780458397,,,,32033000,
2020-03-30,,,,,24.0109806060791,,,,24.258330925560397,,,,22.68863665302105,,,,23.17957735616929,,,,21298000,
2020-03-31,,,,,22.5720157623291,,,,23.981826763450346,,,,22.392380151238132,,,,23.724129425637177,,,,27836000,
2020-04-01,,,,,21.004199981689453,,,,22.308673490278697,,,,20.71076353743507,,,,21.53276157493276,,,,24655000,
2020-04-02,,,,,20.744619369506836,,,,21.289169619300218,,,,20.307286481117515,,,,20.65151073582857,,,,18914000,
2020-04-03,,,,,20.51702308654785,,,,21.108597748810976,,,,20.059939693093206,,,,20.978808194160223,,,,14906000,
2020-04-06,,,,,23.583051681518555,,,,23.738233337306536,,,,21.544987190162818,,,,21.783874053880545,,,,33272000,
2020-04-07,,,,,24.09750747680664,,,,24.92326729374978,,,,23.647947562128703,,,,24.846145551393793,,,,25778000,
2020-04-08,,,,,25.087852478027344,,,,25.60700884587689,,,,24.20190145473776,,,,24.442670093298787,,,,18923000,
2020-04-09,,,,,24.291244506835938,,,,26.091363724819704,,,,24.054239429465788,,,,25.553397000116664,,,,26173000,
2020-04-13,,,,,24.338272094726562,,,,24.38717816360195,,,,23.535084584533134,,,,24.096563495804677,,,,14107000,
2020-04-14,,,,,25.629581451416016,,,,25.81580052801667,,,,24.790654725809905,,,,25.036126876028415,,,,16268000,
2020-04-15,,,,,24.717296600341797,,,,25.054935615314985,,,,24.316642781772916,,,,25.017316523815175,,,,15428000,
2020-04-16,,,,,25.460289001464844,,,,25.85812104071031,,,,24.762438857898378,,,,25.39445425149276,,,,20778000,
2020-04-17,,,,,26.241851806640625,,,,26.35471088983382,,,,25.531772749943727,,,,26.160968327572405,,,,18316000,
2020-04-20,,,,,25.085973739624023,,,,25.856243988890427,,,,25.049294631054813,,,,25.678488350056778,,,,17823000,
2020-04-21,,,,,22.913419723510742,,,,24.77372894551634,,,,22.81372580107859,,,,24.6806202932461,,,,29990000,
2020-04-22,,,,,25.560922622680664,,,,25.710462578271674,,,,24.026025804922206,,,,24.026025804922206,,,,35658000,
2020-04-23,,,,,24.825454711914062,,,,26.002020491399314,,,,24.71541559212278,,,,25.28535982447526,,,,26249000,
2020-04-24,,,,,25.080331802368164,,,,25.269372642531184,,,,24.275264156501102,,,,25.255265706175432,,,,15289000,
2020-04-27,,,,,24.867773056030273,,,,25.810155292991183,,,,24.723876598099352,,,,25.412323276171943,,,,21361000,
2020-04-28,,,,,24.627004623413086,,,,25.53364774836899,,,,24.403166484517058,,,,25.415145204247562,,,,17316000,
2020-04-29,,,,,26.333072662353516,,,,26.517409947226437,,,,24.939250662939,,,,25.2054113866491,,,,21558000,
2020-04-30,,,,,24.00910186767578,,,,25.92866414982258,,,,23.955494073770627,,,,25.863769371603038,,,,38871000,
2020-05-01,,,,,22.103647232055664,,,,23.230366977651013,,,,21.602359491423822,,,,23.204973058051575,,,,57151000,
2020-05-04,,,,,22.056615829467773,,,,22.099878404489253,,,,21.761299468581825,,,,22.005829796319656,,,,26313000,
2020-05-05,,,,,22.836292266845703,,,,23.70437452495193,,,,22.562606282950185,,,,22.629382807191906,,,,22686000,
2020-05-06,,,,,23.000883102416992,,,,23.93480026822087,,,,22.94915528011135,,,,23.451382995845552,,,,23508000,
2020-05-07,,,,,23.28961753845215,,,,23.8661434482495,,,,23.239769684825227,,,,23.512515728327873,,,,15417000,
2020-05-08,,,,,24.960887908935547,,,,25.052114792187773,,,,23.706258602604056,,,,23.78526210600217,,,,28381000,
2020-05-11,,,,,24.662744522094727,,,,24.941132228743392,,,,24.368368120181835,,,,24.685316692240548,,,,17626000,
2020-05-12,,,,,24.074932098388672,,,,25.102899562303833,,,,24.049538182323875,,,,24.948657891987406,,,,17645000,
2020-05-13,,,,,23.34228515625,,,,24.193438864557358,,,,22.73942355463235,,,,24.073054541031656,,,,25459000,
2020-05-14,,,,,25.299461364746094,,,,25.392571783296894,,,,22.603987847585966,,,,22.906829461499157,,,,35760000,
2020-05-15,,,,,23.68556785583496,,,,24.273380748978525,,,,23.400596638818683,,,,23.771153039953244,,,,36819000,
2020-05-18,,,,,24.21506690979004,,,,24.734223245570938,,,,23.837927072542705,,,,24.40504770119181,,,,26604000,
2020-05-19,,,,,24.609142303466797,,,,25.224229145894544,,,,24.115379781841174,,,,24.25081103947573,,,,19015000,
2020-05-20,,,,,25.50355339050293,,,,25.7151645744403,,,,25.122650030463348,,,,25.20541345992758,,,,20597000,
2020-05-21,,,,,24.51885223388672,,,,25.51484245996137,,,,24.453017473859738,,,,25.417030303960523,,,,17727000,
2020-05-22,,,,,24.560230255126953,,,,24.813224041860437,,,,24.23011473887452,,,,24.674971071679348,,,,17559000,
2020-05-26,,,,,25.051170349121094,,,,25.586315348976072,,,,25.00226428137154,,,,25.346488517165895,,,,19099000,
2020-05-27,,,,,25.968156814575195,,,,26.001074185335934,,,,24.284660223727535,,,,25.23550762841167,,,,24587000,
2020-05-28,,,,,25.094436645507812,,,,26.31614853648225,,,,24.958065419764413,,,,25.675666053870223,,,,22868000,
2020-05-29,,,,,25.738676071166992,,,,25.939002047676603,,,,25.02577548955227,,,,25.441477946658566,,,,27947000,
2020-06-01,,,,,25.4847412109375,,,,25.983207103100177,,,,25.38034560193519,,,,25.449942076649304,,,,13785000,
2020-06-02,,,,,25.530826568603516,,,,25.721749132224762,,,,25.12076757434263,,,,25.620173470599017,,,,16974000,
2020-06-03,,,,,26.982013702392578,,,,27.27451008549927,,,,25.915487369981115,,,,26.193875028044975,,,,24278000,
2020-06-04,,,,,27.447566986083984,,,,27.6130956360591,,,,26.631212512088045,,,,26.854110674443046,,,,20592000,
2020-06-05,,,,,28.677749633789062,,,,29.155523473110904,,,,28.156711410651308,,,,28.204677508953566,,,,24996000,
2020-06-08,,,,,27.988357543945312,,,,28.970238945807985,,,,27.85856800443617,,,,28.85925984846067,,,,16894000,
2020-06-09,,,,,28.43414878845215,,,,28.75768080123846,,,,27.567008369518298,,,,27.805895201659023,,,,16321000,
2020-06-10,,,,,28.3372802734375,,,,28.65422885264076,,,,28.16328817709281,,,,28.34762727179528,,,,16073000,
2020-06-11,,,,,26.56255531311035,,,,28.086166893074427,,,,26.510827499248826,,,,27.489888851745643,,,,20625000,
2020-06-12,,,,,26.75912094116211,,,,27.688336288960897,,,,26.019888179824875,,,,27.53785634667272,,,,21638000,
2020-06-15,,,,,27.381736755371094,,,,27.438166293181602,,,,25.81768404369662,,,,25.94371007126885,,,,21095000,
2020-06-16,,,,,28.844348907470703,,,,29.15311191343629,,,,28.295749866551965,,,,28.655502118005227,,,,25483000,
2020-06-17,,,,,29.62805938720703,,,,29.690378574258528,,,,29.046412440742138,,,,29.326849682962074,,,,18442000,
2020-06-18,,,,,29.724369049072266,,,,30.00102963299793,,,,29.51002945075473,,,,29.649774409640322,,,,12740000,
2020-06-19,,,,,29.766860961914062,,,,30.698817642837266,,,,29.60539802121028,,,,30.243696488839394,,,,26102000,
2020-06-22,,,,,29.488317489624023,,,,29.72815175805142,,,,28.993540559090242,,,,29.459991727818903,,,,15410000,
2020-06-23,,,,,29.835786819458008,,,,30.126610267435456,,,,29.50719509826244,,,,29.745141883148765,,,,17647000,
2020-06-24,,,,,28.87267303466797,,,,29.897163838050496,,,,28.701767582331797,,,,29.36933909038644,,,,17909000,
2020-06-25,,,,,29.516639709472656,,,,29.590288838006487,,,,28.384508129581604,,,,29.09834493289743,,,,15935000,
2020-06-26,,,,,28.564855575561523,,,,29.525136169468045,,,,28.36090040598513,,,,29.49775412492612,,,,42337000,
2020-06-29,,,,,29.125728607177734,,,,29.17671604948287,,,,28.38450796220739,,,,28.680995499804975,,,,14762000,
2020-06-30,,,,,30.542072296142578,,,,30.76302326960504,,,,29.1701047777625,,,,29.383500655746538,,,,27896000,
2020-07-01,,,,,29.977420806884766,,,,30.476919769394062,,,,29.849005797190117,,,,30.41837723534733,,,,15271000,
2020-07-02,,,,,30.56473159790039,,,,30.918817934861085,,,,30.086952411672133,,,,30.485416604208634,,,,17112000,
2020-07-06,,,,,31.62793731689453,,,,31.81961883842946,,,,31.063287988142683,,,,31.16054431637037,,,,14148000,
2020-07-07,,,,,30.96036720275879,,,,31.846054922276764,,,,30.923540839677784,,,,31.360720629019625,,,,12765000,
2020-07-08,,,,,31.518404006958008,,,,31.669480689714725,,,,31.101996716426264,,,,31.423035117528315,,,,9896000,
2020-07-09,,,,,31.70348358154297,,,,32.00280591898646,,,,31.258750380530362,,,,31.85456031799775,,,,16599000,
2020-07-10,,,,,32.10194778442383,,,,32.131217256983575,,,,31.220978443033886,,,,31.64021699215691,,,,14324000,
2020-07-13,,,,,31.83378028869629,,,,33.07071964892613,,,,31.80639824454919,,,,32.38709784903579,,,,21604000,
2020-07-14,,,,,32.67603302001953,,,,32.81294684663014,,,,31.291791765963115,,,,31.732746425601057,,,,20188000,
2020-07-15,,,,,32.407867431640625,,,,32.93475021458678,,,,31.68931035668892,,,,32.771398073857945,,,,16370000,
2020-07-16,,,,,32.56460952758789,,,,32.737405984908584,,,,31.999016570834627,,,,32.12932079696252,,,,11828000,
